cluster_id,state,state_id,wealth_index,nightlights,population,urban_areas
20079,andhra pradesh,1,0.06885090909090909,0.47328536791933906,2.3606705121052114,False
20082,andhra pradesh,1,0.266930909090909,0.30505516745558237,5.79079153213972,False
20085,andhra pradesh,1,-0.32240714285714284,0.3842178473226082,5.4261488355236285,False
20086,andhra pradesh,1,1.4685240000000002,0.5578795396364653,2.3893730090214658,False
20092,andhra pradesh,1,-0.07001363636363638,0.27318261428103774,5.300975337440586,False
20094,andhra pradesh,1,0.47698761904761894,1.3642153556530292,4.295383123251108,False
20095,andhra pradesh,1,0.17553749999999999,0.22490459979644015,5.2112357763596515,False
20099,andhra pradesh,1,-0.21980952380952382,0.5978288944856619,4.196283546494849,False
20102,andhra pradesh,1,0.016269047619047614,0.7475962574467252,5.77587815272955,False
20104,andhra pradesh,1,0.08378149999999998,0.35081389119178874,5.085540070945835,False
20106,andhra pradesh,1,0.9630145000000004,3.0446801277307367,9.129873202397274,True
20108,andhra pradesh,1,-0.5109076190476193,0.06542415727098057,4.354380333865131,False
20109,andhra pradesh,1,0.11982049999999998,0.42745708126896714,5.44120768558832,False
20112,andhra pradesh,1,-0.4901889999999998,0.16482337768172362,4.212881058822442,False
20113,andhra pradesh,1,0.42610999999999993,0.5963932949083822,4.021989588384275,False
20115,andhra pradesh,1,1.0089295454545448,2.9443286198836107,9.003863628094013,True
20116,andhra pradesh,1,0.243527142857143,0.08446457675359226,3.019733140498032,False
20117,andhra pradesh,1,0.34235095238095253,1.1646861166773754,5.614363084604712,False
20120,andhra pradesh,1,0.7182352380952379,0.4355841647260465,5.805149170068595,False
20122,andhra pradesh,1,-0.07425045454545454,0.7140435046964771,6.475292564910135,False
20123,andhra pradesh,1,-0.33302761904761913,0.3022360409966404,5.439305331971911,False
20125,andhra pradesh,1,-0.46554399999999985,0.13179415202529648,4.385295318968504,False
20127,andhra pradesh,1,0.04747772727272727,0.12009889851209285,3.043600063265105,False
20130,andhra pradesh,1,-0.06887714285714287,0.399555554481246,5.1231900711118445,False
20133,andhra pradesh,1,-0.35431333333333337,0.022914944387638914,4.248979718596846,False
20138,andhra pradesh,1,0.11479363636363642,0.2586035817605731,2.7428593451594123,False
20139,andhra pradesh,1,1.3601236842105269,2.366638724620526,9.089616188636194,True
20140,andhra pradesh,1,0.061273181818181775,0.41133635878896363,5.581793322975251,False
20144,andhra pradesh,1,0.42445285714285713,0.7686465732224378,5.566010464856655,False
20146,andhra pradesh,1,0.8674749999999999,1.9208649855393631,7.946569112630991,True
20149,andhra pradesh,1,1.227697272727273,2.733720339261569,8.90494779440073,True
20150,andhra pradesh,1,0.32182000000000005,0.3184404116077923,3.700157361817948,False
20152,andhra pradesh,1,0.43856608695652194,1.8366445165414078,8.517930287581224,True
20157,andhra pradesh,1,-0.03842619047619046,0.14970146229901682,3.3762638421706206,False
20158,andhra pradesh,1,0.28541409090909076,0.7058311789469037,5.780071064277933,False
20159,andhra pradesh,1,0.7728305000000003,1.8867857777155363,7.289088616004358,True
20160,andhra pradesh,1,0.17874809523809526,0.49800496720881376,6.219528798703792,False
20162,andhra pradesh,1,0.830951363636364,1.7449805186345027,8.584881929250864,True
20170,andhra pradesh,1,0.19374799999999992,0.18030140265810912,2.6748645246764755,False
20171,andhra pradesh,1,-0.9044800000000004,0.05333042076075979,3.8546973981975037,False
20173,andhra pradesh,1,-0.04060238095238094,2.4194083213806157,8.3389709179218,True
20178,andhra pradesh,1,0.601447,0.3100978220911481,3.9015384041346044,False
20180,andhra pradesh,1,0.05902476190476185,0.2621605505937623,4.702332914611438,False
20183,andhra pradesh,1,0.7709369999999998,2.4347563156714807,7.647977242102991,True
20184,andhra pradesh,1,-0.29668714285714276,0.20542970024994972,5.310241968543439,False
20185,andhra pradesh,1,0.2631031578947367,0.7720306379550842,5.473933614330527,False
20187,andhra pradesh,1,-0.014339500000000002,0.24285355461243954,5.593578076656952,False
20188,andhra pradesh,1,0.29585619047619044,1.2471636327413411,6.426485024965727,False
20190,andhra pradesh,1,1.6909815789473674,2.617442580369803,8.701888121091404,True
20192,andhra pradesh,1,0.41477950000000013,0.5355817616721729,6.109883749926532,False
20194,andhra pradesh,1,0.106946,0.15147262454941224,2.377905992814052,False
20195,tamil nadu,29,0.10053285714285717,0.4002745990399961,5.461979418625066,False
20203,andhra pradesh,1,0.172191,0.41864359509889726,5.250948933909666,False
20204,andhra pradesh,1,0.020239047619047622,0.2381858840098972,5.209703574945895,False
20206,andhra pradesh,1,0.9173957142857142,1.2835001395298886,6.8824105629554175,False
20208,andhra pradesh,1,-0.025096500000000008,0.242800245809593,5.433881276919519,False
20211,andhra pradesh,1,-1.7894736842114632e-05,0.20613130070211616,5.142499682344038,False
20216,andhra pradesh,1,1.2712071428571428,2.476086093829228,8.809311206524189,True
20217,andhra pradesh,1,0.805718571428571,1.0677038362393014,7.026509064894458,False
20219,andhra pradesh,1,0.8394845000000003,1.3787143918184133,7.449873153979961,False
20220,andhra pradesh,1,-0.33747772727272723,0.2590988375952382,4.364476588037279,False
20221,andhra pradesh,1,0.8670423809523806,0.6131687708772147,4.97388858978565,False
20225,andhra pradesh,1,-0.034377142857142856,0.6766140898804603,6.385172490720397,False
20229,andhra pradesh,1,0.34290904761904756,0.4499919386156604,3.9902534514297674,False
20231,andhra pradesh,1,-0.22435454545454556,0.12613723653384462,3.240620095052836,False
20232,andhra pradesh,1,-0.5558389473684211,0.11834878426470596,4.288790635120721,False
20238,andhra pradesh,1,0.14074952380952388,0.23269123512098888,4.064894390694888,False
20239,andhra pradesh,1,1.2622835,1.7441463424609258,8.382555081294134,True
20242,andhra pradesh,1,0.1359233333333333,0.4148755010769322,5.681600357279366,False
20243,andhra pradesh,1,-0.34974285714285724,0.033680937687520014,2.279397424356437,False
20246,andhra pradesh,1,0.10201476190476193,0.308845725795829,4.58262241328204,False
20248,andhra pradesh,1,0.07510952380952383,0.1572525339390806,4.125407929773685,False
20250,andhra pradesh,1,0.7881994999999996,1.1480837108997197,6.843615715320294,False
20251,andhra pradesh,1,-0.3197261904761904,0.27045201137805647,4.924200752635061,False
20258,andhra pradesh,1,1.0826166666666661,0.977261158136221,6.192001709571251,False
20260,andhra pradesh,1,0.5756409090909089,0.6735581613985109,3.77092746084119,False
20266,andhra pradesh,1,0.0816880952380952,0.15142917179468054,3.139236464924901,False
20269,andhra pradesh,1,0.48026684210526294,1.2271561072422912,7.7325729223398065,True
20270,andhra pradesh,1,0.06750047619047618,0.3914848530182133,5.943481174516085,False
20273,andhra pradesh,1,1.0590426315789472,1.3942123009608345,7.96332018191998,True
20276,andhra pradesh,1,0.3035654999999998,0.11285416952069896,2.045131706897123,False
20278,andhra pradesh,1,-0.47063000000000016,0.2240185270281394,4.69241711239756,False
20280,andhra pradesh,1,0.6459652380952384,2.032585565860455,7.538958806257982,True
20281,andhra pradesh,1,0.848478,0.2127020980697125,4.057039590982291,False
20282,andhra pradesh,1,0.23841400000000007,0.6327960989725442,6.539074591648432,False
20283,andhra pradesh,1,1.2643685714285715,0.06640523829712316,1.794738897910485,False
20292,andhra pradesh,1,0.39033549999999995,0.6262930517013257,4.295340813123263,False
20293,andhra pradesh,1,-0.32696100000000006,0.08593912398592451,2.582018610136009,False
20294,andhra pradesh,1,-0.16057700000000008,0.5985224357012796,4.553158278818482,False
20295,andhra pradesh,1,-0.2262038095238096,0.9728919359353871,6.761287139012264,False
20296,andhra pradesh,1,-0.005162380952381005,0.1974069876352003,4.34069679695883,False
20297,andhra pradesh,1,0.07876761904761903,0.5395680498791698,5.774146542137051,False
20299,andhra pradesh,1,0.18323636363636361,0.19977604380246808,3.091838034582726,False
20303,andhra pradesh,1,0.22622857142857158,0.3778629849785594,4.482181382767947,False
20307,andhra pradesh,1,-0.007559999999999987,1.1294097664915483,6.569227183306656,False
20309,andhra pradesh,1,1.4482642857142858,3.0966570927546577,9.341899871826172,True
20312,andhra pradesh,1,0.26682363636363626,0.6333609205889112,5.833555595374402,False
20313,andhra pradesh,1,1.1345233333333336,2.3945643168229322,8.94889600460346,True
20316,andhra pradesh,1,-0.2621766666666667,0.3716014248353464,5.448726807111577,False
20321,andhra pradesh,1,0.12678095238095236,0.29399905525137854,5.2075525330908485,False
20322,andhra pradesh,1,1.3116580000000007,2.1056270324266873,8.387974739074709,True
20324,andhra pradesh,1,0.29393600000000003,0.18197235200600126,4.763303072364242,False
20326,andhra pradesh,1,1.1064680952380948,2.3668724206777716,6.309187338902401,False
20327,andhra pradesh,1,1.076686666666667,1.8740746333048892,8.046757881457989,True
20328,andhra pradesh,1,1.6139056250000001,3.2631014493795547,9.222727115337666,True
20329,andhra pradesh,1,0.7041963636363637,0.15482745692133904,5.219516607431266,False
20330,andhra pradesh,1,0.4367295238095236,0.15806935168802733,3.600421758713546,False
20332,andhra pradesh,1,-0.13432428571428573,0.2124700604443565,4.965424060821533,False
20333,andhra pradesh,1,-0.3260822727272728,0.2520567808921138,5.488406146014179,False
20335,andhra pradesh,1,1.1052128571428572,2.1465573127453146,7.217521997598502,True
20336,andhra pradesh,1,0.44989772727272714,1.0482005110153785,5.680128390972431,False
20342,andhra pradesh,1,-0.037212499999999996,0.06916209061653066,2.2532124846805766,False
20344,andhra pradesh,1,0.40156318181818174,0.3665131890893352,5.807280690581708,False
20345,andhra pradesh,1,0.15138285714285712,0.11741581208336334,4.1332008308834505,False
20347,andhra pradesh,1,0.023706818181818197,0.16128375994064556,4.218592576038688,False
20348,andhra pradesh,1,-0.38335894736842085,0.16905961549446705,5.508137685281261,False
20350,andhra pradesh,1,0.5760814999999999,0.33279520954453834,4.662767663414097,False
20352,andhra pradesh,1,1.1974110000000004,2.1649611500593333,7.539370976961576,True
20353,andhra pradesh,1,-0.2349390909090908,0.09948725268793765,3.7528615733723583,False
20354,andhra pradesh,1,0.921577619047619,1.7257287823236906,7.706557677342341,False
20355,andhra pradesh,1,0.6438490476190479,0.6038198150121249,6.078058646275448,False
20356,andhra pradesh,1,0.16029050000000006,0.3052664092011797,3.2612560619542625,False
20358,andhra pradesh,1,0.011695454545454537,0.15436491946816255,3.840307634553792,False
20359,andhra pradesh,1,0.07723363636363632,0.3756747906970112,5.2665211286073825,False
20360,andhra pradesh,1,0.10665380952380953,0.5093051205722636,4.256786066808819,False
20361,andhra pradesh,1,0.23022950000000003,0.1801191088691408,2.869758126176433,False
20364,andhra pradesh,1,-0.23350409090909094,0.3431766690099957,5.786019272274439,False
20367,andhra pradesh,1,0.3059280952380953,0.300975929422557,4.2203206096166435,False
20368,andhra pradesh,1,1.296930476190476,1.8287303310174208,8.368916401496302,False
20369,andhra pradesh,1,-0.4020550000000001,0.11620529755313282,1.8949305374681213,False
20370,andhra pradesh,1,0.340019,0.10960390387580124,3.0073571370707612,False
20371,andhra pradesh,1,0.38575772727272706,0.07580637650558562,3.3853981046029085,False
20374,andhra pradesh,1,0.21046190476190485,0.14637991727508007,2.8273648533188274,False
20380,andhra pradesh,1,0.6458876190476192,2.0178546584569492,7.891055510594295,True
20382,andhra pradesh,1,0.2538527272727273,0.35069663498125225,5.81545477737615,False
20383,andhra pradesh,1,-0.23672142857142864,0.09922256242871186,3.7563443522394424,False
20384,andhra pradesh,1,-0.10118047619047617,0.6541853764882454,6.635545583871695,False
20389,andhra pradesh,1,0.32311100000000015,0.31391027053961384,3.5365363909648018,False
20393,andhra pradesh,1,0.6948586363636362,2.5721559524536137,8.788405161637527,True
20394,andhra pradesh,1,0.08052681818181814,0.05285448220272456,1.9162531513490797,False
20395,andhra pradesh,1,0.5459876190476194,0.3050508569799546,5.4962295073050065,False
20396,andhra pradesh,1,0.22085136363636376,0.2774969070379472,5.429006585368399,False
20397,andhra pradesh,1,0.018497142857142858,0.15298559509913354,5.0709024034900425,False
20398,andhra pradesh,1,0.03766272727272725,2.3820665983053355,8.559850032512959,True
20399,andhra pradesh,1,0.27297190476190475,0.3314630826072836,3.938803638951742,False
20402,andhra pradesh,1,1.086863333333333,0.8965106216760783,5.483130656755887,False
20406,andhra pradesh,1,0.06725545454545458,0.5877426358940149,5.0584516091111285,False
20408,andhra pradesh,1,0.3086190476190477,0.6253445911922572,6.670972894739222,False
20414,andhra pradesh,1,0.09916149999999997,0.2541287944470332,4.864576329419641,False
20416,andhra pradesh,1,0.9055049999999996,2.6715976641728334,8.110112703763523,True
20421,andhra pradesh,1,-0.16923333333333335,0.3991705422565617,5.736992017722424,False
20422,andhra pradesh,1,-0.4465990476190477,0.053405261648044364,4.351806396319544,False
20423,andhra pradesh,1,1.2282680000000001,1.2983120129658627,7.367602128248948,True
20424,andhra pradesh,1,-0.4710600000000002,0.24917912614290355,5.007172590420568,False
20426,andhra pradesh,1,0.6650423809523812,0.8465865277327025,6.362346319051889,False
20427,andhra pradesh,1,-0.29633142857142863,0.43983930082025907,3.536760014884267,False
20428,andhra pradesh,1,-0.23642300000000008,0.17232884759267364,4.857542639897193,False
20432,andhra pradesh,1,0.9269235,1.9347762878124533,5.638273679293119,True
20433,andhra pradesh,1,0.6887440000000004,1.9147988557815552,8.79178395638099,True
20435,andhra pradesh,1,-0.13643952380952373,0.18304396461534458,3.307152806976694,False
20436,andhra pradesh,1,0.009799999999999988,0.49497536650893303,5.9167491418344,False
20437,andhra pradesh,1,0.1632268181818181,0.319778995030778,4.294356830326126,False
20438,andhra pradesh,1,0.7734722727272729,2.0471716569020195,7.766508762653057,True
20440,andhra pradesh,1,0.43359799999999993,0.4829402985683654,4.173443629417892,False
20443,andhra pradesh,1,0.013759523809523787,0.44753441467513266,5.8897957036524655,False
20444,andhra pradesh,1,-0.14692363636363634,0.10829953382890829,2.7197169838132402,False
20445,andhra pradesh,1,-1.0237020000000001,0.019773949040056863,3.6515821005091245,False
20446,andhra pradesh,1,-0.3129409523809524,0.1983942556163343,3.5105288794011242,False
20447,andhra pradesh,1,1.3393573684210522,1.70466174529149,8.357802281012903,True
20448,andhra pradesh,1,0.08876636363636368,0.9670512356139993,5.772868427965379,False
20450,andhra pradesh,1,0.4901585714285715,0.34515555564567063,5.080305287867417,False
20451,andhra pradesh,1,0.6835231818181816,1.602562977717473,5.730695027571459,True
20452,andhra pradesh,1,0.34121350000000017,0.8938771099955943,6.716944688632164,False
20453,andhra pradesh,1,-0.2853568181818182,0.11330572318502727,4.218904951104411,False
20455,andhra pradesh,1,0.7965675000000001,1.8014429165766792,8.16942838522104,True
20457,andhra pradesh,1,0.5428390476190479,0.719645251278524,6.577456577324571,False
20461,andhra pradesh,1,-0.19403380952380944,0.100850592023854,4.6180865470274,False
20463,andhra pradesh,1,-0.5257040909090911,0.08395710263478881,2.9781010342232976,False
20464,andhra pradesh,1,0.134435,0.34258458485652943,3.756859295898014,False
20466,andhra pradesh,1,0.67332,0.5471131549431728,5.642439915583683,False
20469,andhra pradesh,1,0.17822090909090915,0.09179724922783122,4.400066764266403,False
20471,andhra pradesh,1,-1.0401454545454547,0.07674780171680733,4.460975576330113,False
20473,andhra pradesh,1,-0.1905027272727274,0.14687334990163367,4.614092511895261,False
20477,andhra pradesh,1,0.07934904761904762,0.27383561745102025,5.250926899321284,False
20479,andhra pradesh,1,0.2262661904761904,0.22030278660908895,3.552221264368222,False
20481,andhra pradesh,1,-0.2075161904761904,0.9002211097581888,7.001963297526042,False
20482,andhra pradesh,1,0.3881436363636364,0.29064217793329816,4.557761742744917,False
20489,andhra pradesh,1,-0.3496100000000001,0.2134401036748363,3.0731767607323923,False
20491,andhra pradesh,1,0.3436809999999999,0.6874954474997924,6.269215913466465,False
20492,andhra pradesh,1,-0.08382238095238105,0.19711548220714767,3.3241858408774845,False
20495,andhra pradesh,1,0.8456461904761906,0.22338000918274326,2.978268048277607,False
20497,andhra pradesh,1,1.7349339999999989,0.035031862377833865,1.7936932765520537,False
20498,andhra pradesh,1,0.48141449999999997,0.6425314124818766,4.844326160572193,False
20499,andhra pradesh,1,0.8176944999999994,1.8764695616868827,8.140616013453558,True
20500,andhra pradesh,1,-0.0005309999999999613,0.368578192145552,4.722009058351869,False
20501,andhra pradesh,1,0.1952377272727273,0.32975964781391315,4.502779889989783,False
20502,andhra pradesh,1,0.0335952380952381,0.28962704335931505,5.323391655345022,False
20503,andhra pradesh,1,-0.06258809523809525,0.6766140898804603,6.385172490720397,False
20504,andhra pradesh,1,0.30243952380952394,0.11102700781617542,2.4740279327940065,False
20506,andhra pradesh,1,0.9217600000000001,1.12396193926151,7.509463456960825,True
20508,andhra pradesh,1,0.42083650000000006,0.33271486578900134,3.050498597415877,False
20510,andhra pradesh,1,0.017148095238095226,0.3883431480714569,5.864170474770629,False
20511,andhra pradesh,1,0.34157857142857145,0.07932582227793451,3.962317377696803,False
20513,andhra pradesh,1,0.2413385714285713,0.7103735801798325,5.632568630171408,False
20514,andhra pradesh,1,-0.24737380952380944,0.4580964920697387,5.701975460405702,False
20516,andhra pradesh,1,-0.4714976190476193,0.3995733526880267,5.0055810831211245,False
20517,andhra pradesh,1,-0.27866142857142856,0.24628853504718456,4.945361915929817,False
20519,andhra pradesh,1,-0.374355,0.3266001695693028,5.544560235223652,False
20520,andhra pradesh,1,0.447521,0.18241854028612445,3.391757391117236,False
20521,andhra pradesh,1,0.46329636363636345,0.9291723602606605,4.44191399327031,False
20522,andhra pradesh,1,0.9323728571428569,0.9344852154071513,6.621306676131029,False
20523,andhra pradesh,1,-0.18842363636363632,0.23012325226330702,3.8506727439385875,False
20526,andhra pradesh,1,-0.0696547619047619,0.33155729779743687,4.72498846642765,False
20529,andhra pradesh,1,0.8366799999999996,0.8698272604781849,5.725546470055213,False
20531,andhra pradesh,1,0.522830909090909,0.6517087081332262,5.734033072436297,False
20532,andhra pradesh,1,0.7471842105263159,1.127729342533992,7.363116154303918,True
20534,andhra pradesh,1,0.16045199999999996,1.301892991249378,7.596217485574577,True
20535,andhra pradesh,1,-0.18653300000000012,0.08948265402261632,4.289348499274549,False
20536,andhra pradesh,1,-0.09496571428571424,0.1604114599974343,4.72565937925268,False
20537,andhra pradesh,1,1.0732654545454547,2.9599328866371746,8.926973159496601,True
20538,andhra pradesh,1,0.4762009523809523,0.7050019708963541,6.071342504941501,False
20540,andhra pradesh,1,0.07925400000000002,0.2042483103369581,2.573970390690872,False
20542,andhra pradesh,1,0.08813571428571434,0.2939783617261981,4.510299891601374,False
20543,andhra pradesh,1,1.29861,2.1135490582539487,8.35013407927293,True
20544,andhra pradesh,1,0.4596639999999998,0.4471132580167902,5.88197381408126,False
20547,andhra pradesh,1,-0.20895095238095232,0.3176183963440974,3.1103977524204023,False
20548,andhra pradesh,1,1.281171904761905,1.9432539664782011,7.626134322239803,True
20549,andhra pradesh,1,-0.18645090909090908,0.16455247460499428,4.678410135669472,False
20550,andhra pradesh,1,-0.1268213636363636,0.31667051990703304,5.200672903178651,False
20553,andhra pradesh,1,0.2297490476190476,0.2975908176323836,3.8296680568177024,False
20554,andhra pradesh,1,0.8111055000000001,3.0283716825338516,8.394668065584623,True
20556,andhra pradesh,1,-0.817637,0.05309522878033694,3.9502691781079324,False
20557,andhra pradesh,1,-0.19897800000000004,0.13725706905393895,4.1379203163547285,False
20558,andhra pradesh,1,0.5393561904761908,0.08179251008586569,2.3721096773206445,False
20559,andhra pradesh,1,0.08996190476190473,0.28006897211638226,3.5047401035273524,False
20560,andhra pradesh,1,0.9037530000000004,0.46328804527337736,4.930081037374643,False
20561,andhra pradesh,1,0.4265755000000002,0.04655926153825503,2.808994797276861,False
20562,andhra pradesh,1,0.9282763157894734,0.20272335720882334,4.554148503291753,False
20563,andhra pradesh,1,-0.028457142857142837,1.0278078262452726,6.752221902211505,False
20564,andhra pradesh,1,0.5945304761904762,0.5623957127516652,6.269697536656886,False
20565,andhra pradesh,1,1.0041484210526315,2.3271627196898828,7.901117618267353,True
20567,andhra pradesh,1,0.37436238095238095,0.8845363007141995,6.004501672891471,False
20570,andhra pradesh,1,0.7963380952380955,1.3563687297014089,7.3577093711266155,False
20571,andhra pradesh,1,0.4009990909090909,1.4186768256700957,7.747747054466835,True
20575,andhra pradesh,1,0.2035461904761905,0.22612584293043866,5.561726311106739,False
20577,andhra pradesh,1,0.3605440909090911,0.5488117245527414,5.940338831681472,False
20578,andhra pradesh,1,0.5904521052631576,0.8465895377672635,6.994973769554726,False
20580,andhra pradesh,1,-0.12723571428571434,0.3696896977590421,5.948828632448923,False
20581,andhra pradesh,1,0.3642633333333333,1.8025093995607815,7.8495600040142355,True
20583,andhra pradesh,1,1.2129229999999993,1.2013660302528968,7.2183432945838355,False
20584,andhra pradesh,1,0.0227705,0.2507453353717682,5.49308075139552,False
20587,andhra pradesh,1,-0.21938636363636357,0.16429995675858713,4.835478878315584,False
20591,andhra pradesh,1,0.6997028571428574,1.5086947587820203,7.6311528499309835,False
20592,andhra pradesh,1,1.1414475000000006,2.6603019879414482,7.458062593753521,True
20593,andhra pradesh,1,0.9412680952380955,2.6296316385269165,8.963484397301308,True
20594,andhra pradesh,1,0.30474571428571445,0.35373585448775696,4.518650511164725,False
20595,andhra pradesh,1,1.4331389473684208,2.400968157328092,9.080726330096905,True
20596,andhra pradesh,1,0.20886299999999985,0.11486529826364812,4.727371651449321,False
20597,andhra pradesh,1,0.05922523809523809,0.5304449403451549,5.656712181774187,False
20599,andhra pradesh,1,-0.08312904761904762,0.6199335458653945,6.02919417840463,False
20600,andhra pradesh,1,0.10656904761904766,0.48811053728431814,5.452965659859742,False
20602,andhra pradesh,1,0.04772250000000001,0.45647640971978554,5.575710476180657,False
20606,andhra pradesh,1,-0.7096538095238093,0.19033474471552278,4.153082810802223,False
20607,andhra pradesh,1,0.2506055,0.27785236797192037,5.075228588080699,False
20610,andhra pradesh,1,0.3307814285714285,0.18382942284432952,3.1050554138642767,False
20611,andhra pradesh,1,0.09076714285714284,0.9530802532846545,7.003047242576694,False
20620,andhra pradesh,1,0.1241265,0.3877692697828427,4.41212288538615,False
20623,andhra pradesh,1,0.22725818181818183,0.5821278332100239,5.524571109701087,False
20624,andhra pradesh,1,1.188151578947369,1.7956417294648976,8.461498994093676,True
20626,andhra pradesh,1,-0.017471818181818175,0.3730896944984979,5.130897109891162,False
20632,andhra pradesh,1,0.17595952380952393,0.42174272820997366,5.351729955202268,False
20633,andhra pradesh,1,0.6248900000000001,0.6270827150869148,5.069064564175074,False
20634,andhra pradesh,1,-0.40004526315789485,0.07597085840286498,3.748114715387792,False
20637,andhra pradesh,1,0.7126168181818179,2.0730767158361583,7.4989393674410305,True
20638,andhra pradesh,1,-0.06946761904761901,0.1768628354586754,3.090527765912774,False
20641,andhra pradesh,1,0.11634950000000001,0.5541316731660456,6.144240767867478,False
20642,andhra pradesh,1,-0.0779268181818182,0.3483283586374678,4.109171113850158,False
20643,andhra pradesh,1,-0.36340400000000017,0.03047262741839168,0.8616245823141968,False
20647,andhra pradesh,1,0.7284504761904764,1.4488531626187837,7.560948518606333,True
20650,andhra pradesh,1,0.39293476190476206,0.6110699507925244,6.112519964759733,False
20652,andhra pradesh,1,1.0905270000000002,1.9285859969946058,8.576741181887114,True
20653,andhra pradesh,1,-0.03179809523809526,0.15315809209610443,3.8067530437752075,False
20655,andhra pradesh,1,0.07464285714285718,0.6142203127160482,5.863941263269495,False
20658,andhra pradesh,1,-0.27131545454545447,0.09355971526017891,2.790331104655324,False
20659,andhra pradesh,1,0.39635190476190457,0.2030011182133522,2.8865446169619204,False
20662,andhra pradesh,1,0.23178999999999994,1.0713128172434294,7.191093664902908,True
20663,andhra pradesh,1,0.4312577272727273,0.1643622483137239,2.365528379737111,False
20666,andhra pradesh,1,-0.032268095238095304,0.259032732477975,5.400034039108844,False
20667,andhra pradesh,1,0.8875999999999998,2.6832079979089594,8.868329671713022,True
20668,andhra pradesh,1,0.19187699999999985,0.26204185452679435,3.5760511673159074,False
20670,andhra pradesh,1,-0.10500904761904763,0.36753306187758283,5.174431212154435,False
20673,andhra pradesh,1,0.9110249999999999,2.0890240852649398,8.18157852613009,True
20674,andhra pradesh,1,0.5490794999999999,0.6718698900055002,5.353421043466638,False
20675,andhra pradesh,1,0.9249104761904764,2.256660709014306,8.764948478111855,True
20681,andhra pradesh,1,0.8125695000000002,0.476152693737804,6.043409288665396,False
20685,andhra pradesh,1,-0.15611727272727272,2.9443286198836107,9.003863628094013,True
20693,andhra pradesh,1,0.7713142105263161,1.4032190166986909,6.826124521402212,False
20694,andhra pradesh,1,0.06021761904761907,0.27353639013053455,4.754233298478303,False
20695,andhra pradesh,1,1.1592199999999993,1.8290534844765294,8.222023230332596,True
